date_group,time_group,지점,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
25일,11시,184,22.883333333333326,0.0,286.1783333333334,3.316666666666666,1016.0816666666669,1018.4816666666661,64.02999999999999,6.010833333333333,13837.8
25일,12시,184,22.713333333333342,0.0,294.375,2.936666666666666,1015.4850000000001,1017.8850000000003,58.96333333333336,8.13616666666667,16819.8
25일,13시,184,22.733333333333338,0.0,287.22333333333336,3.4733333333333336,1014.8416666666669,1017.2416666666663,55.96333333333335,9.860000000000003,19007.4
25일,14시,184,22.896666666666672,0.0,305.99,3.135,1014.7400000000008,1017.139999999999,58.11000000000001,11.896333333333335,22470.0
25일,15시,184,22.36333333333334,0.0,304.2583333333334,3.169999999999999,1014.9633333333337,1017.3633333333341,59.62000000000001,13.405166666666666,25875.6
25일,16시,184,21.388333333333343,0.0,307.72000000000014,3.305000000000001,1015.1766666666674,1017.5766666666664,61.95333333333334,14.181833333333335,28302.6
25일,17시,184,20.571666666666676,0.0,309.92499999999995,2.625000000000001,1015.646666666667,1018.0466666666664,67.89666666666665,14.412333333333317,28548.0
25일,18시,184,20.478333333333346,0.0,308.4199999999999,2.7066666666666666,1016.0566666666654,1018.4566666666663,62.26666666666667,14.429999999999982,28548.0
25일,19시,184,20.191666666666677,0.0,297.6466666666667,2.513333333333333,1016.4883333333332,1018.8883333333329,62.20000000000001,14.429999999999982,28548.0
25일,20시,184,19.96,0.0,262.9483333333334,2.265000000000001,1017.0683333333321,1019.4683333333327,65.80499999999998,14.429999999999982,28548.0
25일,21시,184,19.76000000000001,0.0,263.0166666666667,2.668333333333335,1017.4266666666673,1019.8266666666675,65.965,14.429999999999982,28548.0
25일,22시,184,19.523333333333348,0.0,285.5733333333334,2.771666666666667,1017.381666666668,1019.7816666666657,71.74833333333336,14.429999999999982,28548.0
26일,05시,184,16.696666666666676,0.0,311.91333333333336,4.248333333333333,1017.6566666666664,1020.1566666666664,65.44500000000001,0.0,0.0
26일,06시,184,16.34166666666666,0.0,310.15833333333336,4.378333333333334,1017.8866666666677,1020.3866666666677,63.42000000000002,0.0,0.0
26일,07시,184,16.165000000000017,0.0,310.5416666666667,4.393333333333333,1018.1399999999992,1020.6399999999992,61.751666666666665,0.03400000000000002,0.0
26일,08시,184,16.346666666666653,0.0,307.9800000000001,4.073333333333334,1018.3983333333343,1020.8983333333343,59.93833333333335,0.2598333333333334,22.8
26일,09시,184,16.755000000000006,0.0,304.9750000000001,3.835000000000001,1018.336666666668,1020.836666666668,58.87833333333334,0.8003333333333333,190.2
26일,10시,184,16.901666666666674,0.0,293.82499999999993,3.958333333333334,1017.8816666666662,1020.3816666666662,60.596666666666664,1.4438333333333335,499.8
26일,11시,184,17.15333333333333,0.0,312.68666666666667,5.101666666666665,1017.9283333333333,1020.4283333333333,58.06166666666666,2.3288333333333338,868.2
26일,12시,184,17.225,0.0,312.58500000000004,4.611666666666667,1017.7633333333324,1020.2633333333324,55.86666666666668,4.049666666666666,2769.0
26일,13시,184,16.791666666666675,0.0,310.7783333333333,4.724999999999999,1017.245,1019.745,54.98833333333334,5.183999999999999,3349.8
26일,14시,184,16.711666666666662,0.0,311.6683333333334,4.458333333333334,1016.8200000000004,1019.3200000000004,55.563333333333325,6.142499999999999,3984.0
26일,15시,184,16.263333333333335,0.0,307.18333333333345,4.593333333333335,1016.9100000000004,1019.4100000000004,56.52,6.7,4104.0
26일,16시,184,16.123333333333342,0.0,301.1649999999999,4.2266666666666675,1016.6466666666659,1019.1466666666659,57.23000000000001,7.078333333333334,4104.0
26일,17시,184,15.871666666666648,0.0,301.01000000000005,4.165,1016.5150000000004,1019.0150000000004,59.0583333333333,7.223833333333337,4104.0
26일,18시,184,15.893333333333329,0.0,303.8566666666667,3.853333333333334,1016.628333333333,1019.128333333333,61.114999999999995,7.230000000000005,4104.0
26일,19시,184,15.84166666666665,0.0,306.52333333333326,4.003333333333334,1017.3899999999996,1019.8899999999996,60.91333333333332,7.230000000000005,4104.0
26일,20시,184,15.698333333333343,0.0,311.62833333333333,3.78,1017.3716666666668,1019.8716666666668,60.33999999999998,7.230000000000005,4104.0
26일,21시,184,15.711666666666684,0.0,301.68499999999983,3.7233333333333345,1017.4116666666672,1019.9116666666672,64.01833333333333,7.230000000000005,4104.0
26일,22시,184,15.63500000000001,0.0,295.98499999999996,3.353333333333332,1017.7233333333337,1020.2233333333337,63.62833333333332,7.230000000000005,4104.0
27일,05시,184,15.030000000000003,0.0,287.4983333333333,2.321666666666666,1017.4533333333328,1019.9533333333328,60.48833333333333,0.0,0.0
27일,06시,184,15.13833333333335,0.0,153.10500000000002,3.266666666666667,1017.7533333333337,1020.2533333333337,60.53999999999999,0.0,0.0
27일,07시,184,15.201666666666666,0.0,145.1566666666667,3.6633333333333327,1018.0066666666662,1020.5066666666662,58.02500000000001,0.07783333333333337,69.0
27일,08시,184,15.54833333333334,0.0,105.09166666666668,3.6449999999999987,1018.6650000000004,1021.1650000000004,56.05,0.4591666666666666,427.2
27일,09시,184,16.705000000000005,0.0,202.83999999999997,2.955,1019.109999999999,1021.609999999999,51.91333333333334,1.4818333333333338,2263.2
27일,10시,184,17.141666666666666,0.0,213.8366666666667,3.0266666666666664,1018.693333333333,1021.193333333333,50.441666666666656,3.0770000000000004,4607.4
27일,11시,184,17.865000000000002,0.0,237.63500000000005,2.9666666666666663,1018.49,1020.9783333333336,49.03833333333334,5.240166666666668,7769.4
27일,12시,184,17.92333333333333,0.0,164.72166666666672,2.351666666666668,1017.8716666666667,1020.3549999999999,50.116666666666674,7.687333333333334,11274.0
27일,13시,184,17.868333333333332,0.0,255.85166666666666,2.305,1017.0266666666674,1019.5033333333344,51.513333333333335,10.1125,14859.6
27일,14시,184,17.95333333333334,0.0,245.25333333333322,2.606666666666667,1016.7016666666663,1019.1599999999996,52.055,12.064500000000004,18351.0
27일,15시,184,17.261666666666667,0.0,250.92833333333337,1.745,1016.5133333333331,1019.0066666666665,54.90833333333334,13.521666666666667,21099.0
27일,16시,184,17.235000000000003,0.0,307.9716666666667,2.583333333333333,1016.6033333333323,1019.1033333333323,53.93999999999998,14.242833333333328,21923.4
27일,17시,184,16.46166666666666,0.0,275.9916666666666,2.164999999999999,1016.5433333333331,1019.0433333333331,56.06166666666668,14.510166666666652,22572.0
27일,18시,184,16.198333333333355,0.0,299.6266666666666,2.121666666666667,1016.8416666666666,1019.3416666666666,57.39500000000001,14.52999999999998,22572.0
27일,19시,184,16.025,0.0,277.22666666666663,1.9466666666666668,1017.1033333333324,1019.6033333333324,56.638333333333335,14.52999999999998,22572.0
27일,20시,184,16.026666666666674,0.0,304.98333333333335,2.0083333333333333,1017.3783333333334,1019.8783333333334,56.16333333333333,14.52999999999998,22572.0
27일,21시,184,15.878333333333323,0.0,287.83833333333337,2.0266666666666664,1017.5116666666662,1020.0116666666662,56.77166666666668,14.52999999999998,22572.0
27일,22시,184,14.916666666666677,0.0,192.99499999999998,1.3450000000000004,1017.5266666666663,1020.0266666666663,62.18166666666666,14.52999999999998,22572.0
28일,05시,184,12.111666666666684,0.0,167.62999999999994,2.501666666666667,1016.3116666666676,1018.8116666666676,67.80666666666666,0.0,0.0
28일,06시,184,12.101666666666677,0.0,168.38166666666672,2.471666666666667,1016.4050000000007,1018.9050000000007,69.19333333333331,0.0,0.0
28일,07시,184,12.496666666666664,0.0,170.35333333333335,2.445,1016.6133333333321,1019.1133333333321,69.81333333333332,0.11283333333333334,816.6
28일,08시,184,14.74,0.0,174.81499999999997,1.721666666666667,1016.7250000000004,1019.2250000000004,64.91999999999999,0.6348333333333334,3538.8
28일,09시,184,16.528333333333325,0.0,190.61333333333334,1.031666666666667,1016.9033333333332,1019.4033333333332,59.195,1.6043333333333336,6503.4
28일,10시,184,17.466666666666665,0.0,89.43333333333334,1.9250000000000007,1016.6433333333334,1019.1433333333334,57.66333333333333,3.2939999999999996,10050.0
28일,11시,184,17.70166666666666,0.0,90.28666666666665,2.4683333333333333,1016.0483333333328,1018.5249999999995,58.661666666666655,5.584833333333333,13649.4
28일,12시,184,18.121666666666663,0.0,150.55000000000004,2.4333333333333345,1015.3283333333344,1017.7549999999987,58.35166666666666,7.894333333333333,17178.0
28일,13시,184,18.175000000000004,0.0,126.155,2.2000000000000006,1014.7566666666664,1017.1716666666667,58.85499999999999,10.350166666666668,20778.0
28일,14시,184,18.346666666666668,0.0,175.93166666666667,2.2716666666666665,1014.0716666666668,1016.471666666667,59.246666666666655,12.501333333333333,24378.0
28일,15시,184,17.955000000000005,0.0,132.60333333333332,1.9516666666666667,1013.8283333333342,1016.2383333333324,61.25333333333334,14.034999999999998,27964.2
28일,16시,184,17.4,0.0,165.57000000000005,1.428333333333333,1013.5699999999997,1016.0300000000002,63.800000000000004,14.857166666666666,30877.8
28일,17시,184,17.014999999999997,0.0,126.93666666666665,1.3633333333333333,1013.6333333333321,1016.1333333333321,66.78666666666666,15.107333333333338,31428.0
28일,18시,184,16.918333333333322,0.0,140.94500000000002,0.9516666666666665,1013.9416666666667,1016.4416666666667,67.45833333333334,15.120000000000003,31428.0
28일,19시,184,16.74166666666667,0.0,166.46333333333342,1.4333333333333336,1014.9316666666656,1017.4316666666656,68.44166666666666,15.120000000000003,31428.0
28일,20시,184,16.196666666666655,0.0,174.6316666666667,1.3616666666666668,1015.1566666666662,1017.6566666666662,72.05000000000001,15.120000000000003,31428.0
28일,21시,184,15.906666666666663,0.0,200.6966666666667,1.1766666666666667,1015.1633333333341,1017.6633333333341,68.78,15.120000000000003,31428.0
28일,22시,184,16.52166666666667,0.0,200.9933333333334,1.386666666666666,1015.1916666666656,1017.6916666666656,48.37666666666668,15.120000000000003,31428.0
