,항공사,편명,출발지,도착지,요일,출발시간,도착시간,운행기간,?,시간,날짜
3139,제주항공,7C107,서울/김포,제주,월 화 수 목 금 토 일,09:00,10:10,2019-03-31 ~ 2019-10-26,10:10,10시,2019-10-17
3140,제주항공,7C107,서울/김포,제주,월 화 수 목 금 토 일,09:00,10:10,2019-03-31 ~ 2019-10-26,10:10,10시,2019-10-25
3141,제주항공,7C107,서울/김포,제주,월 화 수 목 금 토 일,09:00,10:10,2019-03-31 ~ 2019-10-26,10:10,10시,2019-10-18
3142,제주항공,7C107,서울/김포,제주,월 화 수 목 금 토 일,09:00,10:10,2019-03-31 ~ 2019-10-26,10:10,10시,2019-10-26
3143,제주항공,7C107,서울/김포,제주,월 화 수 목 금 토 일,09:00,10:10,2019-03-31 ~ 2019-10-26,10:10,10시,2019-10-19
3144,제주항공,7C107,서울/김포,제주,월 화 수 목 금 토 일,09:00,10:10,2019-03-31 ~ 2019-10-26,10:10,10시,2019-10-20
3145,에어부산,BX8301,울산,제주,  화          ,09:05,10:05,2019-03-31 ~ 2019-10-26,10:05,10시,2019-10-22
3146,에어부산,BX8301,울산,제주,  화          ,09:05,10:05,2019-03-31 ~ 2019-10-26,10:05,10시,2019-10-15
3147,대한항공,KE1931,여수,제주,        금   일,09:10,10:19,2019-06-17 ~ 2019-10-26,10:19,10시,2019-10-25
3148,대한항공,KE1931,여수,제주,        금   일,09:10,10:19,2019-06-17 ~ 2019-10-26,10:19,10시,2019-10-18
3149,대한항공,KE1931,여수,제주,        금   일,09:10,10:19,2019-06-17 ~ 2019-10-26,10:19,10시,2019-10-20
3150,제주항공,7C505,부산/김해,제주,월 화 수 목 금 토 일,09:10,10:10,2019-03-31 ~ 2019-10-26,10:10,10시,2019-10-21
3151,제주항공,7C505,부산/김해,제주,월 화 수 목 금 토 일,09:10,10:10,2019-03-31 ~ 2019-10-26,10:10,10시,2019-10-22
3152,제주항공,7C505,부산/김해,제주,월 화 수 목 금 토 일,09:10,10:10,2019-03-31 ~ 2019-10-26,10:10,10시,2019-10-15
3153,제주항공,7C505,부산/김해,제주,월 화 수 목 금 토 일,09:10,10:10,2019-03-31 ~ 2019-10-26,10:10,10시,2019-10-23
3154,제주항공,7C505,부산/김해,제주,월 화 수 목 금 토 일,09:10,10:10,2019-03-31 ~ 2019-10-26,10:10,10시,2019-10-16
3155,제주항공,7C505,부산/김해,제주,월 화 수 목 금 토 일,09:10,10:10,2019-03-31 ~ 2019-10-26,10:10,10시,2019-10-24
3156,제주항공,7C505,부산/김해,제주,월 화 수 목 금 토 일,09:10,10:10,2019-03-31 ~ 2019-10-26,10:10,10시,2019-10-17
3157,제주항공,7C505,부산/김해,제주,월 화 수 목 금 토 일,09:10,10:10,2019-03-31 ~ 2019-10-26,10:10,10시,2019-10-25
3158,제주항공,7C505,부산/김해,제주,월 화 수 목 금 토 일,09:10,10:10,2019-03-31 ~ 2019-10-26,10:10,10시,2019-10-18
3159,제주항공,7C505,부산/김해,제주,월 화 수 목 금 토 일,09:10,10:10,2019-03-31 ~ 2019-10-26,10:10,10시,2019-10-26
3160,제주항공,7C505,부산/김해,제주,월 화 수 목 금 토 일,09:10,10:10,2019-03-31 ~ 2019-10-26,10:10,10시,2019-10-19
3161,제주항공,7C505,부산/김해,제주,월 화 수 목 금 토 일,09:10,10:10,2019-03-31 ~ 2019-10-26,10:10,10시,2019-10-20
3162,대한항공,KE1211,서울/김포,제주,월 화 수 목 금 토 일,09:20,10:30,2019-03-31 ~ 2019-10-26,10:30,10시,2019-10-21
3163,대한항공,KE1211,서울/김포,제주,월 화 수 목 금 토 일,09:20,10:30,2019-03-31 ~ 2019-10-26,10:30,10시,2019-10-22
3164,대한항공,KE1211,서울/김포,제주,월 화 수 목 금 토 일,09:20,10:30,2019-03-31 ~ 2019-10-26,10:30,10시,2019-10-15
3165,대한항공,KE1211,서울/김포,제주,월 화 수 목 금 토 일,09:20,10:30,2019-03-31 ~ 2019-10-26,10:30,10시,2019-10-23
3166,대한항공,KE1211,서울/김포,제주,월 화 수 목 금 토 일,09:20,10:30,2019-03-31 ~ 2019-10-26,10:30,10시,2019-10-16
3167,대한항공,KE1211,서울/김포,제주,월 화 수 목 금 토 일,09:20,10:30,2019-03-31 ~ 2019-10-26,10:30,10시,2019-10-24
3168,대한항공,KE1211,서울/김포,제주,월 화 수 목 금 토 일,09:20,10:30,2019-03-31 ~ 2019-10-26,10:30,10시,2019-10-17
3169,대한항공,KE1211,서울/김포,제주,월 화 수 목 금 토 일,09:20,10:30,2019-03-31 ~ 2019-10-26,10:30,10시,2019-10-25
3170,대한항공,KE1211,서울/김포,제주,월 화 수 목 금 토 일,09:20,10:30,2019-03-31 ~ 2019-10-26,10:30,10시,2019-10-18
3171,대한항공,KE1211,서울/김포,제주,월 화 수 목 금 토 일,09:20,10:30,2019-03-31 ~ 2019-10-26,10:30,10시,2019-10-26
3172,대한항공,KE1211,서울/김포,제주,월 화 수 목 금 토 일,09:20,10:30,2019-03-31 ~ 2019-10-26,10:30,10시,2019-10-19
3173,대한항공,KE1211,서울/김포,제주,월 화 수 목 금 토 일,09:20,10:30,2019-03-31 ~ 2019-10-26,10:30,10시,2019-10-20
3174,제주항공,7C141,서울/김포,제주,월   수 목 금   일,09:25,10:35,2019-05-25 ~ 2019-10-26,10:35,10시,2019-10-21
3175,제주항공,7C141,서울/김포,제주,월   수 목 금   일,09:25,10:35,2019-05-25 ~ 2019-10-26,10:35,10시,2019-10-23
3176,제주항공,7C141,서울/김포,제주,월   수 목 금   일,09:25,10:35,2019-05-25 ~ 2019-10-26,10:35,10시,2019-10-16
3177,제주항공,7C141,서울/김포,제주,월   수 목 금   일,09:25,10:35,2019-05-25 ~ 2019-10-26,10:35,10시,2019-10-24
3178,제주항공,7C141,서울/김포,제주,월   수 목 금   일,09:25,10:35,2019-05-25 ~ 2019-10-26,10:35,10시,2019-10-17
3179,제주항공,7C141,서울/김포,제주,월   수 목 금   일,09:25,10:35,2019-05-25 ~ 2019-10-26,10:35,10시,2019-10-25
3180,제주항공,7C141,서울/김포,제주,월   수 목 금   일,09:25,10:35,2019-05-25 ~ 2019-10-26,10:35,10시,2019-10-18
3181,제주항공,7C141,서울/김포,제주,월   수 목 금   일,09:25,10:35,2019-05-25 ~ 2019-10-26,10:35,10시,2019-10-20
3182,티웨이항공,TW901,광주,제주,    수        ,09:30,10:20,2019-03-31 ~ 2019-10-26,10:20,10시,2019-10-23
3183,티웨이항공,TW901,광주,제주,    수        ,09:30,10:20,2019-03-31 ~ 2019-10-26,10:20,10시,2019-10-16
3184,티웨이항공,TW901,광주,제주,월 화   목 금 토 일,09:30,10:25,2019-03-31 ~ 2019-10-26,10:25,10시,2019-10-21
3185,티웨이항공,TW901,광주,제주,월 화   목 금 토 일,09:30,10:25,2019-03-31 ~ 2019-10-26,10:25,10시,2019-10-22
3186,티웨이항공,TW901,광주,제주,월 화   목 금 토 일,09:30,10:25,2019-03-31 ~ 2019-10-26,10:25,10시,2019-10-15
3187,티웨이항공,TW901,광주,제주,월 화   목 금 토 일,09:30,10:25,2019-03-31 ~ 2019-10-26,10:25,10시,2019-10-24
3188,티웨이항공,TW901,광주,제주,월 화   목 금 토 일,09:30,10:25,2019-03-31 ~ 2019-10-26,10:25,10시,2019-10-17
3189,티웨이항공,TW901,광주,제주,월 화   목 금 토 일,09:30,10:25,2019-03-31 ~ 2019-10-26,10:25,10시,2019-10-25
3190,티웨이항공,TW901,광주,제주,월 화   목 금 토 일,09:30,10:25,2019-03-31 ~ 2019-10-26,10:25,10시,2019-10-18
3191,티웨이항공,TW901,광주,제주,월 화   목 금 토 일,09:30,10:25,2019-03-31 ~ 2019-10-26,10:25,10시,2019-10-26
3192,티웨이항공,TW901,광주,제주,월 화   목 금 토 일,09:30,10:25,2019-03-31 ~ 2019-10-26,10:25,10시,2019-10-19
3193,티웨이항공,TW901,광주,제주,월 화   목 금 토 일,09:30,10:25,2019-03-31 ~ 2019-10-26,10:25,10시,2019-10-20
3194,대한항공,KE1803,대구,제주,    수 목 금 토 일,09:30,10:35,2019-05-01 ~ 2019-10-26,10:35,10시,2019-10-23
3195,대한항공,KE1803,대구,제주,    수 목 금 토 일,09:30,10:35,2019-05-01 ~ 2019-10-26,10:35,10시,2019-10-16
3196,대한항공,KE1803,대구,제주,    수 목 금 토 일,09:30,10:35,2019-05-01 ~ 2019-10-26,10:35,10시,2019-10-24
3197,대한항공,KE1803,대구,제주,    수 목 금 토 일,09:30,10:35,2019-05-01 ~ 2019-10-26,10:35,10시,2019-10-17
3198,대한항공,KE1803,대구,제주,    수 목 금 토 일,09:30,10:35,2019-05-01 ~ 2019-10-26,10:35,10시,2019-10-25
3199,대한항공,KE1803,대구,제주,    수 목 금 토 일,09:30,10:35,2019-05-01 ~ 2019-10-26,10:35,10시,2019-10-18
3200,대한항공,KE1803,대구,제주,    수 목 금 토 일,09:30,10:35,2019-05-01 ~ 2019-10-26,10:35,10시,2019-10-26
3201,대한항공,KE1803,대구,제주,    수 목 금 토 일,09:30,10:35,2019-05-01 ~ 2019-10-26,10:35,10시,2019-10-19
3202,대한항공,KE1803,대구,제주,    수 목 금 토 일,09:30,10:35,2019-05-01 ~ 2019-10-26,10:35,10시,2019-10-20
3203,코리아익스프레스에어,KW361,양양,제주,          토  ,09:30,11:00,2019-03-31 ~ 2019-10-26,11:00,11시,2019-10-26
3204,코리아익스프레스에어,KW361,양양,제주,          토  ,09:30,11:00,2019-03-31 ~ 2019-10-26,11:00,11시,2019-10-19
3205,아시아나항공,OZ8121,대구,제주,월 화 수 목 금 토 일,09:30,10:30,2019-03-31 ~ 2019-10-26,10:30,10시,2019-10-21
3206,아시아나항공,OZ8121,대구,제주,월 화 수 목 금 토 일,09:30,10:30,2019-03-31 ~ 2019-10-26,10:30,10시,2019-10-22
3207,아시아나항공,OZ8121,대구,제주,월 화 수 목 금 토 일,09:30,10:30,2019-03-31 ~ 2019-10-26,10:30,10시,2019-10-15
3208,아시아나항공,OZ8121,대구,제주,월 화 수 목 금 토 일,09:30,10:30,2019-03-31 ~ 2019-10-26,10:30,10시,2019-10-23
3209,아시아나항공,OZ8121,대구,제주,월 화 수 목 금 토 일,09:30,10:30,2019-03-31 ~ 2019-10-26,10:30,10시,2019-10-16
3210,아시아나항공,OZ8121,대구,제주,월 화 수 목 금 토 일,09:30,10:30,2019-03-31 ~ 2019-10-26,10:30,10시,2019-10-24
3211,아시아나항공,OZ8121,대구,제주,월 화 수 목 금 토 일,09:30,10:30,2019-03-31 ~ 2019-10-26,10:30,10시,2019-10-17
3212,아시아나항공,OZ8121,대구,제주,월 화 수 목 금 토 일,09:30,10:30,2019-03-31 ~ 2019-10-26,10:30,10시,2019-10-25
3213,아시아나항공,OZ8121,대구,제주,월 화 수 목 금 토 일,09:30,10:30,2019-03-31 ~ 2019-10-26,10:30,10시,2019-10-18
3214,아시아나항공,OZ8121,대구,제주,월 화 수 목 금 토 일,09:30,10:30,2019-03-31 ~ 2019-10-26,10:30,10시,2019-10-26
3215,아시아나항공,OZ8121,대구,제주,월 화 수 목 금 토 일,09:30,10:30,2019-03-31 ~ 2019-10-26,10:30,10시,2019-10-19
3216,아시아나항공,OZ8121,대구,제주,월 화 수 목 금 토 일,09:30,10:30,2019-03-31 ~ 2019-10-26,10:30,10시,2019-10-20
3217,티웨이항공,TW805,대구,제주,    수        ,09:35,10:35,2019-03-31 ~ 2019-10-26,10:35,10시,2019-10-23
3218,티웨이항공,TW805,대구,제주,    수        ,09:35,10:35,2019-03-31 ~ 2019-10-26,10:35,10시,2019-10-16
3219,티웨이항공,TW707,서울/김포,제주,월 화 수 목 금 토 일,09:45,10:55,2019-03-31 ~ 2019-10-26,10:55,10시,2019-10-21
3220,티웨이항공,TW707,서울/김포,제주,월 화 수 목 금 토 일,09:45,10:55,2019-03-31 ~ 2019-10-26,10:55,10시,2019-10-22
3221,티웨이항공,TW707,서울/김포,제주,월 화 수 목 금 토 일,09:45,10:55,2019-03-31 ~ 2019-10-26,10:55,10시,2019-10-15
3222,티웨이항공,TW707,서울/김포,제주,월 화 수 목 금 토 일,09:45,10:55,2019-03-31 ~ 2019-10-26,10:55,10시,2019-10-23
3223,티웨이항공,TW707,서울/김포,제주,월 화 수 목 금 토 일,09:45,10:55,2019-03-31 ~ 2019-10-26,10:55,10시,2019-10-16
3224,티웨이항공,TW707,서울/김포,제주,월 화 수 목 금 토 일,09:45,10:55,2019-03-31 ~ 2019-10-26,10:55,10시,2019-10-24
3225,티웨이항공,TW707,서울/김포,제주,월 화 수 목 금 토 일,09:45,10:55,2019-03-31 ~ 2019-10-26,10:55,10시,2019-10-17
3226,티웨이항공,TW707,서울/김포,제주,월 화 수 목 금 토 일,09:45,10:55,2019-03-31 ~ 2019-10-26,10:55,10시,2019-10-25
3227,티웨이항공,TW707,서울/김포,제주,월 화 수 목 금 토 일,09:45,10:55,2019-03-31 ~ 2019-10-26,10:55,10시,2019-10-18
3228,티웨이항공,TW707,서울/김포,제주,월 화 수 목 금 토 일,09:45,10:55,2019-03-31 ~ 2019-10-26,10:55,10시,2019-10-26
3229,티웨이항공,TW707,서울/김포,제주,월 화 수 목 금 토 일,09:45,10:55,2019-03-31 ~ 2019-10-26,10:55,10시,2019-10-19
3230,티웨이항공,TW707,서울/김포,제주,월 화 수 목 금 토 일,09:45,10:55,2019-03-31 ~ 2019-10-26,10:55,10시,2019-10-20
3231,아시아나항공,OZ8927,서울/김포,제주,월 화 수 목 금 토 일,09:50,11:00,2019-03-31 ~ 2019-10-26,11:00,11시,2019-10-21
3232,아시아나항공,OZ8927,서울/김포,제주,월 화 수 목 금 토 일,09:50,11:00,2019-03-31 ~ 2019-10-26,11:00,11시,2019-10-22
3233,아시아나항공,OZ8927,서울/김포,제주,월 화 수 목 금 토 일,09:50,11:00,2019-03-31 ~ 2019-10-26,11:00,11시,2019-10-15
3234,아시아나항공,OZ8927,서울/김포,제주,월 화 수 목 금 토 일,09:50,11:00,2019-03-31 ~ 2019-10-26,11:00,11시,2019-10-23
3235,아시아나항공,OZ8927,서울/김포,제주,월 화 수 목 금 토 일,09:50,11:00,2019-03-31 ~ 2019-10-26,11:00,11시,2019-10-16
3236,아시아나항공,OZ8927,서울/김포,제주,월 화 수 목 금 토 일,09:50,11:00,2019-03-31 ~ 2019-10-26,11:00,11시,2019-10-24
3237,아시아나항공,OZ8927,서울/김포,제주,월 화 수 목 금 토 일,09:50,11:00,2019-03-31 ~ 2019-10-26,11:00,11시,2019-10-17
3238,아시아나항공,OZ8927,서울/김포,제주,월 화 수 목 금 토 일,09:50,11:00,2019-03-31 ~ 2019-10-26,11:00,11시,2019-10-25
3239,아시아나항공,OZ8927,서울/김포,제주,월 화 수 목 금 토 일,09:50,11:00,2019-03-31 ~ 2019-10-26,11:00,11시,2019-10-18
3240,아시아나항공,OZ8927,서울/김포,제주,월 화 수 목 금 토 일,09:50,11:00,2019-03-31 ~ 2019-10-26,11:00,11시,2019-10-26
3241,아시아나항공,OZ8927,서울/김포,제주,월 화 수 목 금 토 일,09:50,11:00,2019-03-31 ~ 2019-10-26,11:00,11시,2019-10-19
3242,아시아나항공,OZ8927,서울/김포,제주,월 화 수 목 금 토 일,09:50,11:00,2019-03-31 ~ 2019-10-26,11:00,11시,2019-10-20
3243,이스타항공,ZE209,서울/김포,제주,월 화 수 목 금 토 일,09:50,11:00,2019-03-31 ~ 2019-10-26,11:00,11시,2019-10-21
3244,이스타항공,ZE209,서울/김포,제주,월 화 수 목 금 토 일,09:50,11:00,2019-03-31 ~ 2019-10-26,11:00,11시,2019-10-22
3245,이스타항공,ZE209,서울/김포,제주,월 화 수 목 금 토 일,09:50,11:00,2019-03-31 ~ 2019-10-26,11:00,11시,2019-10-15
3246,이스타항공,ZE209,서울/김포,제주,월 화 수 목 금 토 일,09:50,11:00,2019-03-31 ~ 2019-10-26,11:00,11시,2019-10-23
3247,이스타항공,ZE209,서울/김포,제주,월 화 수 목 금 토 일,09:50,11:00,2019-03-31 ~ 2019-10-26,11:00,11시,2019-10-16
3248,이스타항공,ZE209,서울/김포,제주,월 화 수 목 금 토 일,09:50,11:00,2019-03-31 ~ 2019-10-26,11:00,11시,2019-10-24
3249,이스타항공,ZE209,서울/김포,제주,월 화 수 목 금 토 일,09:50,11:00,2019-03-31 ~ 2019-10-26,11:00,11시,2019-10-17
3250,이스타항공,ZE209,서울/김포,제주,월 화 수 목 금 토 일,09:50,11:00,2019-03-31 ~ 2019-10-26,11:00,11시,2019-10-25
3251,이스타항공,ZE209,서울/김포,제주,월 화 수 목 금 토 일,09:50,11:00,2019-03-31 ~ 2019-10-26,11:00,11시,2019-10-18
3252,이스타항공,ZE209,서울/김포,제주,월 화 수 목 금 토 일,09:50,11:00,2019-03-31 ~ 2019-10-26,11:00,11시,2019-10-26
3253,이스타항공,ZE209,서울/김포,제주,월 화 수 목 금 토 일,09:50,11:00,2019-03-31 ~ 2019-10-26,11:00,11시,2019-10-19
3254,이스타항공,ZE209,서울/김포,제주,월 화 수 목 금 토 일,09:50,11:00,2019-03-31 ~ 2019-10-26,11:00,11시,2019-10-20
3255,코리아익스프레스에어,KW361,양양,제주,월 화 수 목     일,09:50,11:25,2019-03-31 ~ 2019-10-26,11:25,11시,2019-10-21
3256,코리아익스프레스에어,KW361,양양,제주,월 화 수 목     일,09:50,11:25,2019-03-31 ~ 2019-10-26,11:25,11시,2019-10-22
3257,코리아익스프레스에어,KW361,양양,제주,월 화 수 목     일,09:50,11:25,2019-03-31 ~ 2019-10-26,11:25,11시,2019-10-15
3258,코리아익스프레스에어,KW361,양양,제주,월 화 수 목     일,09:50,11:25,2019-03-31 ~ 2019-10-26,11:25,11시,2019-10-23
3259,코리아익스프레스에어,KW361,양양,제주,월 화 수 목     일,09:50,11:25,2019-03-31 ~ 2019-10-26,11:25,11시,2019-10-16
3260,코리아익스프레스에어,KW361,양양,제주,월 화 수 목     일,09:50,11:25,2019-03-31 ~ 2019-10-26,11:25,11시,2019-10-24
3261,코리아익스프레스에어,KW361,양양,제주,월 화 수 목     일,09:50,11:25,2019-03-31 ~ 2019-10-26,11:25,11시,2019-10-17
3262,코리아익스프레스에어,KW361,양양,제주,월 화 수 목     일,09:50,11:25,2019-03-31 ~ 2019-10-26,11:25,11시,2019-10-20
3263,진에어,LJ309,서울/김포,제주,월 화 수 목 금 토 일,09:50,11:05,2019-03-31 ~ 2019-10-26,11:05,11시,2019-10-21
3264,진에어,LJ309,서울/김포,제주,월 화 수 목 금 토 일,09:50,11:05,2019-03-31 ~ 2019-10-26,11:05,11시,2019-10-22
3265,진에어,LJ309,서울/김포,제주,월 화 수 목 금 토 일,09:50,11:05,2019-03-31 ~ 2019-10-26,11:05,11시,2019-10-15
3266,진에어,LJ309,서울/김포,제주,월 화 수 목 금 토 일,09:50,11:05,2019-03-31 ~ 2019-10-26,11:05,11시,2019-10-23
3267,진에어,LJ309,서울/김포,제주,월 화 수 목 금 토 일,09:50,11:05,2019-03-31 ~ 2019-10-26,11:05,11시,2019-10-16
3268,진에어,LJ309,서울/김포,제주,월 화 수 목 금 토 일,09:50,11:05,2019-03-31 ~ 2019-10-26,11:05,11시,2019-10-24
3269,진에어,LJ309,서울/김포,제주,월 화 수 목 금 토 일,09:50,11:05,2019-03-31 ~ 2019-10-26,11:05,11시,2019-10-17
3270,진에어,LJ309,서울/김포,제주,월 화 수 목 금 토 일,09:50,11:05,2019-03-31 ~ 2019-10-26,11:05,11시,2019-10-25
3271,진에어,LJ309,서울/김포,제주,월 화 수 목 금 토 일,09:50,11:05,2019-03-31 ~ 2019-10-26,11:05,11시,2019-10-18
3272,진에어,LJ309,서울/김포,제주,월 화 수 목 금 토 일,09:50,11:05,2019-03-31 ~ 2019-10-26,11:05,11시,2019-10-26
3273,진에어,LJ309,서울/김포,제주,월 화 수 목 금 토 일,09:50,11:05,2019-03-31 ~ 2019-10-26,11:05,11시,2019-10-19
3274,진에어,LJ309,서울/김포,제주,월 화 수 목 금 토 일,09:50,11:05,2019-03-31 ~ 2019-10-26,11:05,11시,2019-10-20
3275,아시아나항공,OZ8141,광주,제주,월 화 수 목 금 토 일,09:55,10:45,2019-03-31 ~ 2019-10-26,10:45,10시,2019-10-21
3276,아시아나항공,OZ8141,광주,제주,월 화 수 목 금 토 일,09:55,10:45,2019-03-31 ~ 2019-10-26,10:45,10시,2019-10-22
3277,아시아나항공,OZ8141,광주,제주,월 화 수 목 금 토 일,09:55,10:45,2019-03-31 ~ 2019-10-26,10:45,10시,2019-10-15
3278,아시아나항공,OZ8141,광주,제주,월 화 수 목 금 토 일,09:55,10:45,2019-03-31 ~ 2019-10-26,10:45,10시,2019-10-23
3279,아시아나항공,OZ8141,광주,제주,월 화 수 목 금 토 일,09:55,10:45,2019-03-31 ~ 2019-10-26,10:45,10시,2019-10-16
3280,아시아나항공,OZ8141,광주,제주,월 화 수 목 금 토 일,09:55,10:45,2019-03-31 ~ 2019-10-26,10:45,10시,2019-10-24
3281,아시아나항공,OZ8141,광주,제주,월 화 수 목 금 토 일,09:55,10:45,2019-03-31 ~ 2019-10-26,10:45,10시,2019-10-17
3282,아시아나항공,OZ8141,광주,제주,월 화 수 목 금 토 일,09:55,10:45,2019-03-31 ~ 2019-10-26,10:45,10시,2019-10-25
3283,아시아나항공,OZ8141,광주,제주,월 화 수 목 금 토 일,09:55,10:45,2019-03-31 ~ 2019-10-26,10:45,10시,2019-10-18
3284,아시아나항공,OZ8141,광주,제주,월 화 수 목 금 토 일,09:55,10:45,2019-03-31 ~ 2019-10-26,10:45,10시,2019-10-26
3285,아시아나항공,OZ8141,광주,제주,월 화 수 목 금 토 일,09:55,10:45,2019-03-31 ~ 2019-10-26,10:45,10시,2019-10-19
3286,아시아나항공,OZ8141,광주,제주,월 화 수 목 금 토 일,09:55,10:45,2019-03-31 ~ 2019-10-26,10:45,10시,2019-10-20
3287,코리아익스프레스에어,KW361,양양,제주,        금    ,10:00,11:30,2019-03-31 ~ 2019-10-26,11:30,11시,2019-10-25
3288,코리아익스프레스에어,KW361,양양,제주,        금    ,10:00,11:30,2019-03-31 ~ 2019-10-26,11:30,11시,2019-10-18
3289,티웨이항공,TW805,대구,제주,월 화   목 금 토 일,10:05,11:05,2019-03-31 ~ 2019-10-26,11:05,11시,2019-10-21
3290,티웨이항공,TW805,대구,제주,월 화   목 금 토 일,10:05,11:05,2019-03-31 ~ 2019-10-26,11:05,11시,2019-10-22
3291,티웨이항공,TW805,대구,제주,월 화   목 금 토 일,10:05,11:05,2019-03-31 ~ 2019-10-26,11:05,11시,2019-10-15
3292,티웨이항공,TW805,대구,제주,월 화   목 금 토 일,10:05,11:05,2019-03-31 ~ 2019-10-26,11:05,11시,2019-10-24
3293,티웨이항공,TW805,대구,제주,월 화   목 금 토 일,10:05,11:05,2019-03-31 ~ 2019-10-26,11:05,11시,2019-10-17
3294,티웨이항공,TW805,대구,제주,월 화   목 금 토 일,10:05,11:05,2019-03-31 ~ 2019-10-26,11:05,11시,2019-10-25
3295,티웨이항공,TW805,대구,제주,월 화   목 금 토 일,10:05,11:05,2019-03-31 ~ 2019-10-26,11:05,11시,2019-10-18
3296,티웨이항공,TW805,대구,제주,월 화   목 금 토 일,10:05,11:05,2019-03-31 ~ 2019-10-26,11:05,11시,2019-10-26
3297,티웨이항공,TW805,대구,제주,월 화   목 금 토 일,10:05,11:05,2019-03-31 ~ 2019-10-26,11:05,11시,2019-10-19
3298,티웨이항공,TW805,대구,제주,월 화   목 금 토 일,10:05,11:05,2019-03-31 ~ 2019-10-26,11:05,11시,2019-10-20
3299,대한항공,KE1213,서울/김포,제주,          토 일,10:05,11:15,2019-08-10 ~ 2019-10-26,11:15,11시,2019-10-26
3300,대한항공,KE1213,서울/김포,제주,          토 일,10:05,11:15,2019-08-10 ~ 2019-10-26,11:15,11시,2019-10-19
3301,대한항공,KE1213,서울/김포,제주,          토 일,10:05,11:15,2019-08-10 ~ 2019-10-26,11:15,11시,2019-10-20
3302,대한항공,KE1213,서울/김포,제주,월 화 수 목 금    ,10:05,11:15,2019-08-05 ~ 2019-10-25,11:15,11시,2019-10-21
3303,대한항공,KE1213,서울/김포,제주,월 화 수 목 금    ,10:05,11:15,2019-08-05 ~ 2019-10-25,11:15,11시,2019-10-22
3304,대한항공,KE1213,서울/김포,제주,월 화 수 목 금    ,10:05,11:15,2019-08-05 ~ 2019-10-25,11:15,11시,2019-10-15
3305,대한항공,KE1213,서울/김포,제주,월 화 수 목 금    ,10:05,11:15,2019-08-05 ~ 2019-10-25,11:15,11시,2019-10-23
3306,대한항공,KE1213,서울/김포,제주,월 화 수 목 금    ,10:05,11:15,2019-08-05 ~ 2019-10-25,11:15,11시,2019-10-16
3307,대한항공,KE1213,서울/김포,제주,월 화 수 목 금    ,10:05,11:15,2019-08-05 ~ 2019-10-25,11:15,11시,2019-10-24
3308,대한항공,KE1213,서울/김포,제주,월 화 수 목 금    ,10:05,11:15,2019-08-05 ~ 2019-10-25,11:15,11시,2019-10-17
3309,대한항공,KE1213,서울/김포,제주,월 화 수 목 금    ,10:05,11:15,2019-08-05 ~ 2019-10-25,11:15,11시,2019-10-25
3310,대한항공,KE1213,서울/김포,제주,월 화 수 목 금    ,10:05,11:15,2019-08-05 ~ 2019-10-25,11:15,11시,2019-10-18
3311,대한항공,KE1901,광주,제주,월 화 수 목 금 토 일,10:10,11:00,2019-03-31 ~ 2019-10-26,11:00,11시,2019-10-21
3312,대한항공,KE1901,광주,제주,월 화 수 목 금 토 일,10:10,11:00,2019-03-31 ~ 2019-10-26,11:00,11시,2019-10-22
3313,대한항공,KE1901,광주,제주,월 화 수 목 금 토 일,10:10,11:00,2019-03-31 ~ 2019-10-26,11:00,11시,2019-10-15
3314,대한항공,KE1901,광주,제주,월 화 수 목 금 토 일,10:10,11:00,2019-03-31 ~ 2019-10-26,11:00,11시,2019-10-23
3315,대한항공,KE1901,광주,제주,월 화 수 목 금 토 일,10:10,11:00,2019-03-31 ~ 2019-10-26,11:00,11시,2019-10-16
3316,대한항공,KE1901,광주,제주,월 화 수 목 금 토 일,10:10,11:00,2019-03-31 ~ 2019-10-26,11:00,11시,2019-10-24
3317,대한항공,KE1901,광주,제주,월 화 수 목 금 토 일,10:10,11:00,2019-03-31 ~ 2019-10-26,11:00,11시,2019-10-17
3318,대한항공,KE1901,광주,제주,월 화 수 목 금 토 일,10:10,11:00,2019-03-31 ~ 2019-10-26,11:00,11시,2019-10-25
3319,대한항공,KE1901,광주,제주,월 화 수 목 금 토 일,10:10,11:00,2019-03-31 ~ 2019-10-26,11:00,11시,2019-10-18
3320,대한항공,KE1901,광주,제주,월 화 수 목 금 토 일,10:10,11:00,2019-03-31 ~ 2019-10-26,11:00,11시,2019-10-26
3321,대한항공,KE1901,광주,제주,월 화 수 목 금 토 일,10:10,11:00,2019-03-31 ~ 2019-10-26,11:00,11시,2019-10-19
3322,대한항공,KE1901,광주,제주,월 화 수 목 금 토 일,10:10,11:00,2019-03-31 ~ 2019-10-26,11:00,11시,2019-10-20
3323,대한항공,KE1005,부산/김해,제주,월 화 수 목 금 토 일,10:10,11:10,2019-03-31 ~ 2019-10-26,11:10,11시,2019-10-21
3324,대한항공,KE1005,부산/김해,제주,월 화 수 목 금 토 일,10:10,11:10,2019-03-31 ~ 2019-10-26,11:10,11시,2019-10-22
3325,대한항공,KE1005,부산/김해,제주,월 화 수 목 금 토 일,10:10,11:10,2019-03-31 ~ 2019-10-26,11:10,11시,2019-10-15
3326,대한항공,KE1005,부산/김해,제주,월 화 수 목 금 토 일,10:10,11:10,2019-03-31 ~ 2019-10-26,11:10,11시,2019-10-23
